id,resolved,first_observed,last_observed,observations,min_cust_aff,max_cust_aff,min_start,max_etr,last_cause,longitude,latitude,county,neighborhood
598997,1,"2022-10-04T18:46:31Z","2022-10-05T21:45:56Z",163,4,4,"2022-10-04T18:31:49Z","2022-10-07T02:00:00Z","High Winds and Rain",-60.06286,46.19332,"Cape Breton",
599002,1,"2022-10-04T18:46:31Z","2022-10-05T05:06:13Z",63,4,4,"2022-09-28T14:52:28Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.23701,45.35289,"Colchester",
599003,1,"2022-10-04T18:46:31Z","2022-10-05T03:06:15Z",51,4,4,"2022-10-04T18:29:26Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.02661,45.40916,"Antigonish",
599086,1,"2022-10-04T18:56:34Z","2022-10-09T10:24:50Z",595,8,8,,,,-62.59242,45.63996,"Pictou",
599130,1,"2022-10-04T18:56:34Z","2022-10-08T19:54:55Z",540,4,4,"2022-09-24T04:03:10Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.65454,45.70343,"Pictou",
599073,1,"2022-10-04T18:56:34Z","2022-10-06T20:45:32Z",283,5,5,,,,-62.72147,45.68552,"Pictou",
599108,1,"2022-10-04T18:56:34Z","2022-10-06T14:25:43Z",245,4,4,"2022-10-03T23:01:00Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.51859,45.6158,"Pictou",
599127,1,"2022-10-04T18:56:34Z","2022-10-05T17:36:08Z",137,4,4,"2022-10-01T20:13:20Z","2022-10-08T02:00:00Z","High Winds and Rain",-62.16862,45.75508,"Antigonish",
599061,1,"2022-10-04T18:56:34Z","2022-10-05T16:46:05Z",132,4,4,,,,-63.25716,45.36351,"Colchester",
599098,1,"2022-10-04T18:56:34Z","2022-10-05T11:46:15Z",102,64,64,"2022-10-04T18:36:07Z","2022-10-09T02:00:00Z","High Winds and Rain",-63.27357,45.34542,"Colchester",
599106,1,"2022-10-04T18:56:34Z","2022-10-05T05:06:13Z",62,4,4,"2022-09-29T16:30:45Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.46223,45.44317,"Colchester",
599132,1,"2022-10-04T18:56:34Z","2022-10-05T03:46:10Z",54,4,4,"2022-10-04T18:47:01Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.96097,45.0896,"Halifax",
599209,1,"2022-10-04T19:06:28Z","2022-10-07T02:45:24Z",318,4,4,"2022-10-02T15:03:39Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.52157,45.55519,"Pictou",
599148,1,"2022-10-04T19:06:28Z","2022-10-06T14:25:43Z",244,11,11,,,,-62.90241,45.50315,"Pictou",
599207,1,"2022-10-04T19:06:28Z","2022-10-06T13:25:40Z",238,4,4,"2022-10-04T18:51:55Z","2022-10-08T02:00:00Z","High Winds and Rain",-59.96658,46.03855,"Cape Breton",
599143,1,"2022-10-04T19:06:28Z","2022-10-06T01:25:45Z",183,4,4,,,,-60.29224,45.90871,"Cape Breton",
599204,1,"2022-10-04T19:06:28Z","2022-10-05T13:46:10Z",113,4,4,"2022-10-04T18:48:59Z","2022-10-10T02:00:00Z","High Winds and Rain",-61.8989,45.74451,"Antigonish",
599165,1,"2022-10-04T19:06:28Z","2022-10-05T09:16:13Z",86,4,4,,,,-59.95656,46.2052,"Cape Breton",
599199,1,"2022-10-04T19:06:28Z","2022-10-05T06:46:06Z",71,4,4,"2022-10-04T18:55:48Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.37967,45.77199,"Cumberland",
599200,1,"2022-10-04T19:06:28Z","2022-10-05T05:16:08Z",62,4,4,"2022-10-04T18:55:45Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.26268,45.36253,"Colchester",
599257,1,"2022-10-04T19:16:25Z","2022-10-06T22:15:32Z",290,4,4,"2022-10-02T22:30:29Z","2022-10-08T02:00:00Z","High Winds and Rain",-62.72115,45.6824,"Pictou",
599212,1,"2022-10-04T19:16:25Z","2022-10-06T15:05:46Z",247,4,4,"2022-10-01T15:21:35Z","2022-10-08T02:00:00Z","High Winds and Rain",-59.96195,46.20297,"Cape Breton",
599254,1,"2022-10-04T19:16:25Z","2022-10-06T09:05:42Z",211,4,4,"2022-10-04T19:06:32Z","2022-10-08T02:00:00Z","High Winds and Rain",-59.96797,46.02039,"Cape Breton",
599248,1,"2022-10-04T19:16:25Z","2022-10-05T23:35:47Z",171,4,4,"2022-09-24T04:26:16Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.17786,45.71749,"Colchester",
599242,1,"2022-10-04T19:16:25Z","2022-10-05T22:35:51Z",165,31,32,"2022-09-27T03:57:23Z","2022-10-09T02:00:00Z","High Winds and Rain",-62.75385,45.41758,"Pictou",
599251,1,"2022-10-04T19:16:25Z","2022-10-05T21:05:53Z",156,4,4,"2022-09-29T23:57:47Z","2022-10-08T02:00:00Z","High Winds and Rain",-59.96274,45.92426,"Cape Breton",
599245,1,"2022-10-04T19:16:25Z","2022-10-05T18:36:09Z",141,6,6,"2022-09-26T18:58:08Z","2022-10-09T02:00:00Z","High Winds and Rain",-63.24887,45.39873,"Colchester",
599252,1,"2022-10-04T19:16:25Z","2022-10-05T17:46:02Z",136,4,4,"2022-10-02T19:29:29Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.57099,45.45929,"Colchester",
599233,1,"2022-10-04T19:16:25Z","2022-10-05T17:26:04Z",134,4,4,,,,-59.95477,46.19085,"Cape Breton",
599249,1,"2022-10-04T19:16:25Z","2022-10-05T15:46:11Z",124,4,4,"2022-09-30T11:25:00Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.25049,45.40048,"Colchester",
599327,1,"2022-10-04T19:26:29Z","2022-10-08T22:04:55Z",550,4,4,"2022-10-01T11:26:33Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.62929,45.55549,"Pictou",
599318,1,"2022-10-04T19:26:29Z","2022-10-06T22:06:08Z",288,4,4,"2022-10-04T19:13:56Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.16232,45.74354,"Colchester",
599296,1,"2022-10-04T19:26:29Z","2022-10-06T14:25:43Z",242,9,9,,,,-62.51589,45.61657,"Pictou",
599313,1,"2022-10-04T19:26:29Z","2022-10-06T07:05:40Z",199,4,4,"2022-09-25T18:22:55Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.56459,45.665,"Pictou",
599276,1,"2022-10-04T19:26:29Z","2022-10-05T22:15:54Z",162,4,4,,,,-60.02475,46.20379,"Cape Breton",
599312,1,"2022-10-04T19:26:29Z","2022-10-05T17:36:08Z",134,4,4,"2022-09-24T04:26:16Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.47677,45.68931,"Cumberland",
599319,1,"2022-10-04T19:26:29Z","2022-10-05T13:16:23Z",108,4,4,"2022-09-24T04:26:16Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.13312,45.60598,"Colchester",
599317,1,"2022-10-04T19:26:29Z","2022-10-05T13:06:11Z",107,4,4,"2022-10-04T19:06:33Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.30378,45.72185,"Colchester",
599346,1,"2022-10-04T19:36:29Z","2022-10-06T16:55:37Z",256,4,4,"2022-10-04T19:19:05Z","2022-10-07T02:00:00Z","High Winds and Rain",-60.38009,46.23919,"Cape Breton",
599343,1,"2022-10-04T19:36:29Z","2022-10-06T10:25:42Z",217,4,4,"2022-10-03T10:47:03Z","2022-10-08T02:00:00Z","High Winds and Rain",-60.26251,45.89782,"Cape Breton",
599350,1,"2022-10-04T19:36:29Z","2022-10-06T10:25:42Z",217,18,18,"2022-10-01T15:56:51Z","2022-10-07T02:30:00Z","High Winds and Rain",-60.25725,45.90093,"Cape Breton",
599348,1,"2022-10-04T19:36:29Z","2022-10-05T22:35:51Z",163,4,4,"2022-10-04T15:24:18Z","2022-10-08T02:00:00Z","High Winds and Rain",-62.13191,45.55366,"Antigonish",
599339,1,"2022-10-04T19:36:29Z","2022-10-05T22:25:51Z",162,4,4,"2022-10-04T19:23:13Z","2022-10-07T02:00:00Z","High Winds and Rain",-60.06478,46.20461,"Cape Breton",
599345,1,"2022-10-04T19:36:29Z","2022-10-05T07:56:07Z",75,4,4,"2022-10-04T16:45:56Z","2022-10-08T02:00:00Z","High Winds and Rain",-59.94406,46.18469,"Cape Breton",
599351,1,"2022-10-04T19:36:29Z","2022-10-05T05:06:13Z",58,4,4,"2022-09-28T18:34:02Z","2022-10-08T02:00:00Z","High Winds and Rain",-60.19028,45.98365,"Cape Breton",
599443,1,"2022-10-04T19:46:20Z","2022-10-06T07:35:34Z",200,4,4,"2022-10-04T19:24:03Z","2022-10-06T19:45:00Z","Cause Being Investigated",-62.96814,44.80057,"Halifax",
599388,1,"2022-10-04T19:46:20Z","2022-10-05T20:16:00Z",148,4,4,,,,-60.18972,46.1293,"Cape Breton",
599386,1,"2022-10-04T19:46:20Z","2022-10-05T14:26:16Z",113,4,4,,,,-63.22129,45.40118,"Colchester",
599389,1,"2022-10-04T19:46:20Z","2022-10-05T13:06:11Z",105,4,4,,,,-62.78877,45.66896,"Pictou",
599442,1,"2022-10-04T19:46:20Z","2022-10-05T02:56:15Z",44,4,4,"2022-10-04T19:26:35Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.25147,45.67929,"Pictou",
599440,1,"2022-10-04T19:46:20Z","2022-10-05T02:26:17Z",41,4,4,"2022-10-04T19:27:07Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.12763,45.75181,"Pictou",
599597,1,"2022-10-04T19:56:27Z","2022-10-06T16:35:40Z",252,4,4,"2022-10-04T19:42:16Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.87737,45.59879,"Pictou",
599476,1,"2022-10-04T19:56:27Z","2022-10-06T07:35:34Z",199,4,4,"2022-10-04T19:38:05Z","2022-10-06T19:45:00Z","Cause Being Investigated",-63.45738,45.08538,"Hants",
599475,1,"2022-10-04T19:56:27Z","2022-10-05T21:55:51Z",157,4,4,"2022-10-03T22:13:17Z","2022-10-09T02:00:00Z","High Winds and Rain",-63.5168,45.57224,"Colchester",
599473,1,"2022-10-04T19:56:27Z","2022-10-05T20:36:04Z",149,4,4,"2022-10-04T19:30:47Z","2022-10-07T02:00:00Z","High Winds and Rain",-60.09307,46.16479,"Cape Breton",
599486,1,"2022-10-04T19:56:27Z","2022-10-05T20:16:00Z",147,4,4,,,,-62.67557,45.52637,"Pictou",
599564,1,"2022-10-04T19:56:27Z","2022-10-05T15:06:24Z",116,4,4,"2022-10-04T19:39:17Z","2022-10-07T02:00:00Z","High Winds and Rain",-60.96654,45.50641,"Richmond",
599592,1,"2022-10-04T19:56:27Z","2022-10-05T13:36:14Z",107,4,4,"2022-10-04T19:45:59Z","2022-10-07T02:00:00Z","High Winds and Rain",-60.18638,46.13248,"Cape Breton",
599567,1,"2022-10-04T19:56:27Z","2022-10-05T12:16:16Z",99,4,4,"2022-10-03T19:32:38Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.19958,45.36372,"Colchester",
599545,1,"2022-10-04T19:56:27Z","2022-10-05T06:46:06Z",66,4,4,,,,-63.20426,45.38032,"Colchester",
599565,1,"2022-10-04T19:56:27Z","2022-10-05T06:46:06Z",66,4,4,"2022-10-04T19:40:09Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.47125,45.56934,"Pictou",
599603,1,"2022-10-04T20:06:28Z","2022-10-06T11:15:38Z",219,4,4,"2022-10-04T14:59:24Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.63503,45.61648,"Pictou",
599602,1,"2022-10-04T20:06:28Z","2022-10-05T09:06:13Z",79,4,4,"2022-10-04T19:57:14Z","2022-10-10T02:00:00Z","High Winds and Rain",-61.93047,45.44897,"Antigonish",
599606,1,"2022-10-04T20:06:28Z","2022-10-05T05:06:13Z",55,15,15,,,,-62.63979,45.60169,"Pictou",
599613,1,"2022-10-04T20:16:33Z","2022-10-06T19:05:41Z",265,4,4,"2022-10-02T11:43:05Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.22318,45.64245,"Colchester",
599698,1,"2022-10-04T20:16:33Z","2022-10-06T17:25:40Z",255,4,4,"2022-10-03T23:31:16Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.03699,45.40954,"Antigonish",
599610,1,"2022-10-04T20:16:33Z","2022-10-05T19:35:58Z",141,4,4,"2022-10-04T20:00:12Z","2022-10-07T02:00:00Z","High Winds and Rain",-60.1995,46.14729,"Cape Breton",
599607,1,"2022-10-04T20:16:33Z","2022-10-05T18:26:04Z",134,4,4,"2022-10-04T19:48:30Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.30541,45.18824,"Colchester",
599697,1,"2022-10-04T20:16:33Z","2022-10-05T09:06:13Z",78,5,5,"2022-09-28T15:56:55Z","2022-10-09T02:00:00Z","High Winds and Rain",-63.46168,45.43768,"Colchester",
599649,1,"2022-10-04T20:16:33Z","2022-10-05T05:06:13Z",54,4,4,,,,-63.10305,45.51381,"Colchester",
599705,1,"2022-10-04T20:16:33Z","2022-10-05T04:06:17Z",48,4,4,"2022-10-01T15:46:09Z","2022-10-07T02:00:00Z","High Winds and Rain",-60.01197,46.1894,"Cape Breton",
599721,1,"2022-10-04T20:26:25Z","2022-10-07T20:35:08Z",411,4,4,"2022-09-27T23:13:29Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.2851,45.3471,"Colchester",
599720,1,"2022-10-04T20:26:25Z","2022-10-06T17:25:40Z",254,11,11,"2022-09-24T04:26:16Z","2022-10-07T02:00:00Z","High Winds and Rain",-63.04752,45.74835,"Pictou",
599723,1,"2022-10-04T20:26:25Z","2022-10-06T07:05:40Z",193,4,4,"2022-10-04T15:21:40Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.7064,45.68003,"Pictou",
599716,1,"2022-10-04T20:26:25Z","2022-10-05T16:56:05Z",124,55,56,"2022-09-24T04:26:16Z","2022-10-07T02:00:00Z","High Winds and Rain",-63.09052,45.7179,"Pictou",
599722,1,"2022-10-04T20:26:25Z","2022-10-05T03:06:15Z",41,11,11,"2022-09-24T04:26:16Z","2022-10-07T02:00:00Z","High Winds and Rain",-63.04582,45.74055,"Pictou",
599719,1,"2022-10-04T20:26:25Z","2022-10-05T02:26:17Z",37,4,4,"2022-10-04T20:09:01Z","2022-10-08T02:00:00Z","High Winds and Rain",-60.04798,46.17755,"Cape Breton",
599727,1,"2022-10-04T20:36:31Z","2022-10-07T22:35:06Z",422,6,6,"2022-09-27T14:52:49Z","2022-10-09T02:00:00Z","High Winds and Rain",-62.68707,45.51435,"Pictou",
599728,1,"2022-10-04T20:36:31Z","2022-10-06T16:55:37Z",250,4,4,"2022-09-24T04:26:16Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.05538,45.74819,"Pictou",
599726,1,"2022-10-04T20:36:31Z","2022-10-05T09:06:13Z",76,4,4,"2022-10-04T18:45:13Z","2022-10-08T02:00:00Z","High Winds and Rain",-59.96904,46.21459,"Cape Breton",
599811,1,"2022-10-04T20:46:27Z","2022-10-07T14:25:16Z",372,4,4,"2022-10-03T16:01:54Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.62576,45.53905,"Pictou",
599828,1,"2022-10-04T20:46:27Z","2022-10-07T11:05:17Z",352,4,4,"2022-10-04T20:33:33Z","2022-10-08T02:00:00Z","High Winds and Rain",-62.02997,45.58922,"Antigonish",
599815,1,"2022-10-04T20:46:27Z","2022-10-07T05:25:21Z",324,4,4,"2022-09-24T03:56:25Z","2022-10-08T02:00:00Z","High Winds and Rain",-63.44718,45.62966,"Colchester",
599823,1,"2022-10-04T20:46:27Z","2022-10-06T07:05:40Z",191,4,4,"2022-09-28T13:19:38Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.46181,45.43992,"Colchester",
599785,1,"2022-10-04T20:46:27Z","2022-10-05T23:15:53Z",160,16,16,,,,-63.26563,45.37582,"Colchester",
599731,1,"2022-10-04T20:46:27Z","2022-10-05T20:55:50Z",146,4,4,"2022-10-04T20:38:49Z","2022-10-08T02:00:00Z","High Winds and Rain",-62.98424,45.03327,"Halifax",
599754,1,"2022-10-04T20:46:27Z","2022-10-05T20:26:01Z",143,4,4,,,,-62.6638,45.56422,"Pictou",
599829,1,"2022-10-04T20:46:27Z","2022-10-05T19:26:05Z",137,30,30,"2022-10-04T20:36:11Z","2022-10-07T02:00:00Z","High Winds and Rain",-63.11664,45.75952,"Pictou",
599743,1,"2022-10-04T20:46:27Z","2022-10-05T06:46:06Z",61,4,4,,,,-62.66078,45.56415,"Pictou",
599832,1,"2022-10-04T20:56:21Z","2022-10-07T19:25:13Z",401,4,4,"2022-10-04T20:44:58Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.21399,45.53062,"Colchester",
599837,1,"2022-10-04T20:56:21Z","2022-10-06T12:15:38Z",220,4,4,"2022-09-24T03:42:30Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.64431,45.71513,"Pictou",
599836,1,"2022-10-04T20:56:21Z","2022-10-06T09:05:42Z",201,4,4,"2022-10-04T20:43:31Z","2022-10-08T02:00:00Z","High Winds and Rain",-59.98072,46.03302,"Cape Breton",
599893,1,"2022-10-04T21:06:30Z","2022-10-09T21:24:45Z",647,4,4,"2022-10-04T20:50:04Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.77766,45.69947,"Pictou",
599891,1,"2022-10-04T21:06:30Z","2022-10-08T03:25:01Z",448,4,4,"2022-10-04T14:43:15Z","2022-10-09T02:00:00Z","High Winds and Rain",-62.77081,45.51179,"Pictou",
599886,1,"2022-10-04T21:06:30Z","2022-10-05T02:26:17Z",33,4,4,"2022-10-04T19:40:50Z","2022-10-07T02:00:00Z","High Winds and Rain",-60.08814,46.25297,"Cape Breton",
599938,1,"2022-10-04T21:16:20Z","2022-10-07T02:15:30Z",302,4,4,"2022-10-04T20:57:39Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.50524,45.29696,"Hants",
599936,1,"2022-10-04T21:16:20Z","2022-10-06T20:55:30Z",270,4,4,"2022-10-04T21:04:23Z","2022-10-07T02:01:00Z","High Winds and Rain",-60.05496,46.20659,"Cape Breton",
599940,1,"2022-10-04T21:16:20Z","2022-10-06T15:45:39Z",239,4,4,"2022-10-04T20:58:01Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.08115,45.25437,"Guysborough",
599912,1,"2022-10-04T21:16:20Z","2022-10-06T07:05:40Z",188,8,8,,,,-62.67001,45.55034,"Pictou",
599925,1,"2022-10-04T21:16:20Z","2022-10-05T11:46:15Z",88,4,4,,,,-62.7878,45.6344,"Pictou",
599939,1,"2022-10-04T21:16:20Z","2022-10-05T03:46:10Z",40,4,4,"2022-10-04T20:45:43Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.35874,45.79728,"Cumberland",
599961,1,"2022-10-04T21:26:21Z","2022-10-07T17:55:13Z",389,4,4,"2022-10-04T21:07:28Z","2022-10-10T02:00:00Z","High Winds and Rain",-62.98287,45.65112,"Pictou",
599962,1,"2022-10-04T21:26:21Z","2022-10-06T17:15:39Z",247,4,4,"2022-10-04T21:09:24Z","2022-10-07T02:00:00Z","High Winds and Rain",-63.30397,45.29715,"Colchester",
599943,1,"2022-10-04T21:26:21Z","2022-10-06T07:35:34Z",190,4,4,,,,-62.00424,45.02122,"Guysborough",
599958,1,"2022-10-04T21:26:21Z","2022-10-05T18:56:04Z",130,4,4,"2022-10-04T21:07:15Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.49897,45.42688,"Colchester",
599964,1,"2022-10-04T21:26:21Z","2022-10-05T13:56:19Z",100,4,4,"2022-09-26T22:13:13Z","2022-10-08T02:00:00Z","High Winds and Rain",-59.94077,46.18809,"Cape Breton",
599960,1,"2022-10-04T21:26:21Z","2022-10-05T13:06:11Z",95,4,4,"2022-10-04T21:11:07Z","2022-10-10T02:00:00Z","High Winds and Rain",-63.65749,45.85972,"Cumberland",
599942,1,"2022-10-04T21:26:21Z","2022-10-05T06:46:06Z",57,4,4,,,,-62.67349,45.58483,"Pictou",
599959,1,"2022-10-04T21:26:21Z","2022-10-05T02:36:24Z",32,4,4,"2022-10-04T21:12:15Z","2022-10-05T09:15:00Z","Cause Being Investigated",-64.3731,45.21757,"Kings",
698697,1,"2024-08-12T17:35:24Z","2024-08-20T19:35:23Z",582,4,4,"2024-08-12T17:24:54Z","2024-08-21T19:00:00Z","Cause Being Investigated",-64.29795,44.46479,"Lunenburg",
698975,1,"2024-08-15T13:05:24Z","2024-08-15T23:15:23Z",46,4,4,"2024-08-15T12:54:00Z","2024-08-16T00:00:00Z","Damage to Overhead Equipment",-60.85823,45.68948,"Richmond",
698999,1,"2024-08-15T19:25:22Z","2024-08-16T00:05:25Z",19,4,4,"2024-08-15T19:10:05Z","2024-08-16T00:15:00Z","Cause Being Investigated",-60.79126,45.67938,"Richmond",
699001,1,"2024-08-15T19:55:24Z","2024-08-16T03:55:23Z",28,4,4,"2024-08-15T19:35:00Z","2024-08-15T23:30:00Z","Cause Being Investigated",-63.31195,45.20414,"Colchester",
699002,1,"2024-08-15T20:05:24Z","2024-08-16T10:45:22Z",36,4,4,"2024-08-15T19:49:00Z","2024-08-16T12:45:00Z","Cause Being Investigated",-61.3884,45.64212,"Inverness",
699003,1,"2024-08-15T20:25:24Z","2024-08-16T00:55:23Z",16,4,4,"2024-08-15T20:05:10Z","2024-08-16T01:15:00Z","Cause Being Investigated",-59.98682,45.98664,"Cape Breton",
699005,1,"2024-08-15T20:55:25Z","2024-08-16T10:45:22Z",32,5,5,"2024-08-15T18:54:00Z","2024-08-16T13:30:00Z","Cause Being Investigated",-61.36325,45.62397,"Inverness",
699006,1,"2024-08-15T21:05:25Z","2024-08-15T23:35:23Z",10,4,4,"2024-08-15T20:57:08Z","2024-08-16T01:30:00Z","Cause Being Investigated",-65.99332,43.93128,"Yarmouth",
699008,1,"2024-08-15T22:25:25Z","2024-08-16T02:35:24Z",14,4,4,"2024-08-15T22:19:24Z","2024-08-16T02:15:00Z","Cause Being Investigated",-61.97545,45.381,"Guysborough",
699009,1,"2024-08-15T22:25:25Z","2024-08-16T02:35:24Z",14,4,4,"2024-08-15T22:08:00Z","2024-08-16T02:00:00Z","Cause Being Investigated",-62.04625,45.53848,"Antigonish",
699010,1,"2024-08-15T22:45:24Z","2024-08-16T14:55:23Z",47,4,4,"2024-08-15T22:31:03Z","2024-08-16T17:00:00Z","Cause Being Investigated",-62.25914,45.39269,"Pictou",
699011,1,"2024-08-15T23:25:23Z","2024-08-16T02:15:24Z",8,4,4,"2024-08-15T23:06:00Z","2024-08-16T03:45:00Z","Cause Being Investigated",-65.87412,43.8738,"Yarmouth",
699012,1,"2024-08-16T01:25:23Z","2024-08-16T03:05:23Z",9,4,4,"2024-08-16T01:08:00Z","2024-08-16T06:15:00Z","Cause Being Investigated",-61.01532,45.54503,"Richmond",
699013,1,"2024-08-16T01:35:24Z","2024-08-16T02:55:23Z",7,4,4,"2024-08-16T01:23:52Z","2024-08-16T06:30:00Z","Cause Being Investigated",-60.38633,46.8703,"Victoria",
699014,1,"2024-08-16T05:25:22Z","2024-08-16T23:05:22Z",56,4,4,"2024-08-16T05:05:00Z","2024-08-17T00:00:00Z","Cause Being Investigated",-62.63195,45.58409,"Pictou",
699015,1,"2024-08-16T09:45:23Z","2024-08-16T11:05:14Z",8,4,4,"2024-08-16T09:34:00Z","2024-08-16T14:45:00Z","Cause Being Investigated",-60.06321,46.02415,"Cape Breton",
699016,1,"2024-08-16T09:55:23Z","2024-08-16T10:25:23Z",4,12,12,"2024-08-16T09:36:49Z","2024-08-16T10:15:00Z","Transmission Interruption",-65.57635,44.55476,"Annapolis",
699017,1,"2024-08-16T10:05:14Z","2024-08-16T10:25:23Z",3,311,311,"2024-08-16T09:54:48Z","2024-08-16T10:30:00Z","Transmission Interruption",-65.16299,44.43427,"Queens",
699018,1,"2024-08-16T10:45:22Z","2024-08-16T10:55:22Z",2,4,4,"2024-08-16T10:33:57Z","2024-08-16T14:30:00Z","Cause Being Investigated",-63.90386,45.97893,"Cumberland",
699019,1,"2024-08-16T10:55:22Z","2024-08-16T11:25:22Z",4,4,4,"2024-08-16T10:40:54Z","2024-08-16T14:30:00Z","Cause Being Investigated",-63.96902,45.89598,"Cumberland",
699021,1,"2024-08-16T11:15:21Z","2024-08-16T16:45:23Z",27,4,4,"2024-08-16T11:01:16Z","2024-08-16T18:00:00Z","Cause Being Investigated",-61.68871,45.63453,"Antigonish",
699020,1,"2024-08-16T11:15:21Z","2024-08-16T14:05:23Z",17,4,4,"2024-08-16T11:08:00Z","2024-08-16T15:15:00Z","Cause Being Investigated",-60.06285,46.24332,"Cape Breton",
699022,1,"2024-08-16T11:25:22Z","2024-08-16T12:55:22Z",9,4,4,"2024-08-16T11:18:37Z","2024-08-16T16:00:00Z","Cause Being Investigated",-66.13751,43.97537,"Yarmouth",
699026,1,"2024-08-16T11:45:22Z","2024-08-16T13:15:22Z",10,4,4,"2024-08-16T11:31:00Z","2024-08-16T15:30:00Z","Cause Being Investigated",-63.26377,45.40019,"Colchester",
699024,1,"2024-08-16T11:45:22Z","2024-08-16T12:55:22Z",8,4,4,"2024-08-16T11:27:00Z","2024-08-16T16:00:00Z","Cause Being Investigated",-66.15528,43.91776,"Yarmouth",
699025,1,"2024-08-16T11:45:22Z","2024-08-16T12:55:22Z",8,4,4,"2024-08-16T11:28:45Z","2024-08-16T15:15:00Z","Cause Being Investigated",-63.96902,45.89598,"Cumberland",
699023,1,"2024-08-16T11:45:22Z","2024-08-16T11:55:23Z",2,4,4,"2024-08-16T11:35:47Z","2024-08-16T15:00:00Z","Cause Being Investigated",-63.83921,44.7045,"Halifax",
699027,1,"2024-08-16T11:55:23Z","2024-08-16T16:35:23Z",23,4,4,"2024-08-16T11:45:52Z","2024-08-16T18:00:00Z","Cause Being Investigated",-62.50562,44.91065,"Halifax",
699028,1,"2024-08-16T11:55:23Z","2024-08-16T12:45:23Z",6,9,9,"2024-08-16T11:35:47Z","2024-08-16T14:45:00Z","Cause Being Investigated",-63.8392,44.70422,"Halifax",
699029,1,"2024-08-16T12:25:23Z","2024-08-16T15:05:23Z",14,4,4,"2024-08-16T12:15:18Z","2024-08-16T15:45:00Z","Cause Being Investigated",-63.6084,44.85864,"Halifax",
699030,1,"2024-08-16T12:35:23Z","2024-08-16T14:05:23Z",10,4,4,"2024-08-16T12:20:00Z","2024-08-16T16:45:00Z","Cause Being Investigated",-63.71119,45.06951,"Hants",
699032,1,"2024-08-16T12:45:23Z","2024-08-16T16:25:23Z",17,4,4,"2024-08-16T12:29:00Z","2024-08-16T16:30:00Z","Cause Being Investigated",-61.95568,45.019,"Guysborough",
699031,1,"2024-08-16T12:45:23Z","2024-08-16T12:55:22Z",2,4,4,"2024-08-16T12:33:36Z","2024-08-16T18:45:00Z","Cause Being Investigated",-63.61093,44.66569,"Halifax","North End"
699033,1,"2024-08-16T12:55:22Z","2024-08-16T13:45:24Z",6,6,6,"2024-08-16T12:33:36Z","2024-08-16T19:00:00Z","Cause Being Investigated",-63.61103,44.66566,"Halifax","North End"
699035,1,"2024-08-16T13:25:24Z","2024-08-16T18:05:22Z",20,4,4,"2024-08-16T13:09:00Z","2024-08-16T21:00:00Z","Cause Being Investigated",-62.78236,45.60017,"Pictou",
699034,1,"2024-08-16T13:25:24Z","2024-08-16T13:35:22Z",2,4,4,"2024-08-16T13:17:04Z","2024-08-16T18:30:00Z","Cause Being Investigated",-60.82516,45.69565,"Richmond",
699036,1,"2024-08-16T13:35:22Z","2024-08-16T14:55:23Z",6,4,4,"2024-08-16T13:17:04Z","2024-08-16T18:15:00Z","Cause Being Investigated",-60.82576,45.69529,"Richmond",
